GameID,Date,Home,WINorLOSS,FieldGoals,FieldGoals.,X3PointShots,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
939,11/11/2015,Away,W,36,0.48,11,0.407,17,23,0.739,7,36,22,12,8,23,30
1039,11/12/2015,Away,W,48,0.539,18,0.474,15,16,0.938,6,33,34,8,7,11,25
1157,11/14/2015,Home,W,43,0.443,12,0.353,9,10,0.9,11,50,31,9,10,14,19
1241,11/17/2015,Home,W,43,0.538,11,0.379,18,27,0.667,9,34,31,10,6,20,29
1339,11/19/2015,Away,W,38,0.521,17,0.567,31,36,0.861,8,44,31,4,4,19,20
1439,11/20/2015,Home,W,39,0.494,10,0.345,18,24,0.75,11,49,20,7,6,15,15
1539,11/22/2015,Away,W,47,0.528,15,0.517,9,13,0.692,11,46,35,15,8,21,25
1639,11/24/2015,Home,W,45,0.489,12,0.343,9,15,0.6,12,48,32,9,6,8,13
1739,11/27/2015,Away,W,46,0.568,22,0.579,21,31,0.677,11,53,32,7,9,23,26
1839,11/28/2015,Home,W,39,0.488,16,0.533,26,31,0.839,13,48,32,8,7,14,19
1939,11/30/2015,Away,W,40,0.488,14,0.483,12,15,0.8,14,45,21,2,5,15,19
2039,12/2/2015,Away,W,46,0.523,16,0.471,8,11,0.727,11,53,31,2,9,18,23
2157,12/5/2015,Away,W,35,0.479,16,0.533,26,36,0.722,8,43,22,2,5,12,24
2241,12/6/2015,Away,W,44,0.512,14,0.424,12,23,0.522,10,46,25,9,9,12,18
2339,12/8/2015,Away,W,52,0.547,16,0.457,11,15,0.733,10,46,29,10,6,15,19
2439,12/11/2015,Away,W,42,0.393,9,0.29,31,39,0.795,17,67,28,10,11,18,22
2539,12/12/2015,Away,L,36,0.404,6,0.222,17,25,0.68,15,49,23,9,8,16,20
2639,12/16/2015,Home,W,46,0.523,15,0.469,21,27,0.778,9,49,32,12,4,17,17
2739,12/18/2015,Home,W,42,0.483,9,0.346,28,37,0.757,15,46,31,7,4,15,22
2839,12/23/2015,Home,W,39,0.47,9,0.391,16,16,1,9,40,26,10,9,15,11
2939,12/25/2015,Home,W,32,0.41,5,0.278,20,27,0.741,8,49,21,7,10,16,19
3039,12/28/2015,Home,W,43,0.483,20,0.476,16,24,0.667,13,59,33,12,8,18,25
3157,12/30/2015,Away,L,33,0.407,7,0.368,18,24,0.75,8,37,20,9,0,12,18
3241,12/31/2015,Away,W,43,0.512,11,0.478,17,27,0.63,12,43,35,8,5,18,20
3339,1/2/2016,Home,W,43,0.5,10,0.357,15,23,0.652,9,47,34,9,5,13,22
3439,1/4/2016,Home,W,45,0.517,15,0.441,6,6,1,3,37,32,4,9,11,19
3539,1/5/2016,Away,W,40,0.465,13,0.419,16,21,0.762,10,54,26,9,9,10,17
3639,1/8/2016,Away,W,46,0.529,18,0.563,18,21,0.857,5,48,36,6,5,15,20
3739,1/9/2016,Away,W,49,0.563,19,0.514,11,15,0.733,9,48,35,5,8,18,25
3839,1/11/2016,Home,W,41,0.477,7,0.304,22,30,0.733,9,49,25,5,1,9,18
3939,1/13/2016,Away,L,42,0.477,10,0.385,16,20,0.8,7,39,25,9,11,13,25
4039,1/14/2016,Home,W,43,0.5,13,0.394,17,20,0.85,12,47,26,12,4,19,17
4157,1/16/2016,Away,L,34,0.362,10,0.4,17,23,0.739,14,47,18,6,9,12,16
4241,1/18/2016,Away,W,46,0.541,19,0.475,21,27,0.778,6,37,33,7,2,8,25
4339,1/20/2016,Away,W,50,0.526,12,0.375,13,20,0.65,12,55,38,8,9,10,17
4439,1/22/2016,Home,W,43,0.478,14,0.424,22,25,0.88,14,50,31,9,4,17,24
4539,1/25/2016,Home,W,44,0.518,11,0.423,21,25,0.84,10,45,31,15,3,21,25
4639,1/27/2016,Home,W,47,0.58,14,0.483,19,21,0.905,7,40,33,5,4,9,18
4739,1/30/2016,Away,W,47,0.495,13,0.433,1,2,0.5,12,57,37,5,7,23,18
4839,1/31/2016,Away,W,42,0.575,16,0.552,16,23,0.696,3,44,31,8,5,18,21
4939,2/3/2016,Away,W,49,0.527,20,0.488,16,29,0.552,11,49,35,10,5,18,24
5039,2/6/2016,Home,W,48,0.495,7,0.269,13,20,0.65,13,46,24,7,4,10,23
5157,2/9/2016,Home,W,44,0.468,12,0.353,23,26,0.885,14,49,28,5,6,12,26
5241,2/10/2016,Away,W,37,0.416,14,0.35,24,29,0.828,8,50,24,12,7,13,22
5339,2/19/2016,Away,L,36,0.391,12,0.353,21,28,0.75,14,47,25,7,4,20,17
5439,2/20/2016,Away,W,42,0.512,11,0.355,20,26,0.769,6,39,32,8,2,14,19
5539,2/22/2016,Away,W,39,0.438,14,0.311,10,12,0.833,6,43,30,14,8,13,17
5639,2/24/2016,Away,W,42,0.467,13,0.464,21,25,0.84,9,43,23,7,2,13,24
5739,2/25/2016,Away,W,53,0.602,13,0.52,11,16,0.688,8,42,35,9,4,20,21
5839,2/27/2016,Away,W,45,0.474,14,0.438,17,25,0.68,4,32,25,15,7,11,22
5939,3/1/2016,Home,W,41,0.398,12,0.333,15,17,0.882,18,51,28,11,3,11,22
6039,3/3/2016,Home,W,47,0.54,11,0.324,16,21,0.762,4,40,33,11,3,8,20
6157,3/6/2016,Away,L,37,0.402,4,0.133,17,21,0.81,17,49,32,5,3,20,20
6241,3/7/2016,Home,W,42,0.5,16,0.457,19,27,0.704,10,50,27,13,7,24,26
6339,3/9/2016,Home,W,48,0.571,13,0.433,6,10,0.6,9,39,36,10,7,15,23
6439,3/11/2016,Home,W,40,0.449,18,0.45,30,39,0.769,16,56,23,5,6,8,20
6539,3/12/2016,Home,W,42,0.5,11,0.333,28,33,0.848,7,42,28,6,9,8,25
6639,3/14/2016,Home,W,47,0.58,12,0.48,19,23,0.826,8,46,30,6,6,18,22
6739,3/16/2016,Home,W,46,0.505,18,0.486,11,12,0.917,12,54,32,4,8,12,13
6839,3/18/2016,Away,W,48,0.505,22,0.579,12,14,0.857,5,42,35,8,7,12,21
6939,3/19/2016,Away,L,31,0.378,9,0.25,8,10,0.8,7,37,24,12,3,10,21
7039,3/21/2016,Away,W,43,0.494,8,0.333,15,24,0.625,13,44,31,13,10,16,20
7157,3/23/2016,Home,W,39,0.448,15,0.441,21,28,0.75,11,50,23,9,5,12,20
7241,3/25/2016,Home,W,43,0.489,21,0.467,21,23,0.913,7,40,30,8,10,7,16
7339,3/27/2016,Home,W,44,0.53,14,0.424,15,20,0.75,7,44,32,9,4,18,15
7439,3/29/2016,Home,W,38,0.437,11,0.44,15,23,0.652,7,55,27,11,6,16,23
7539,3/30/2016,Away,W,39,0.438,12,0.343,13,18,0.722,9,46,19,6,6,18,21
7639,4/1/2016,Home,L,38,0.458,20,0.465,10,13,0.769,8,41,25,12,7,22,24
7739,4/3/2016,Home,W,50,0.568,18,0.6,18,22,0.818,11,43,30,5,8,12,23
7839,4/5/2016,Home,L,49,0.5,12,0.343,7,8,0.875,9,46,35,9,5,23,29
7939,4/7/2016,Home,W,45,0.542,12,0.48,10,11,0.909,7,43,33,8,2,15,22
8039,4/9/2016,Away,W,39,0.448,10,0.278,12,13,0.923,7,48,20,3,7,11,14
8140,4/10/2016,Away,W,34,0.442,10,0.37,14,18,0.778,7,46,19,7,6,13,18
8239,4/13/2016,Home,W,46,0.529,20,0.426,13,16,0.813,12,51,35,7,7,17,14
1158,10/28/2015,Home,L,30,0.345,8,0.229,17,26,0.654,15,44,17,13,8,16,19
2158,10/30/2015,Home,L,30,0.366,5,0.217,27,36,0.75,12,49,19,3,9,16,20
3158,11/1/2015,Away,L,32,0.405,10,0.278,15,18,0.833,3,34,20,9,3,17,23
4158,11/2/2015,Home,W,41,0.461,9,0.31,19,29,0.655,7,34,22,18,7,12,22
5158,11/4/2015,Home,W,42,0.477,11,0.324,24,34,0.706,16,48,28,8,1,19,20
6158,11/6/2015,Away,W,40,0.488,15,0.417,21,27,0.778,14,49,23,8,4,21,26
7158,11/7/2015,Away,W,38,0.442,7,0.233,26,29,0.897,11,47,16,7,3,14,27
859,11/11/2015,Home,L,42,0.429,8,0.235,6,12,0.5,13,45,25,9,9,7,14
940,11/13/2015,Away,L,33,0.429,9,0.31,23,31,0.742,8,40,19,10,8,20,25
1040,11/14/2015,Home,L,32,0.381,9,0.265,25,32,0.781,12,43,22,9,5,12,23
1159,11/16/2015,Home,L,36,0.424,11,0.344,12,23,0.522,14,46,23,10,6,22,20
1242,11/18/2015,Home,W,32,0.348,14,0.318,30,35,0.857,13,51,22,11,6,17,20
1340,11/20/2015,Away,L,28,0.378,6,0.207,22,37,0.595,9,49,15,11,9,23,23
1440,11/21/2015,Home,L,35,0.432,12,0.429,20,28,0.714,16,42,18,6,4,12,26
1540,11/25/2015,Home,L,30,0.423,10,0.294,23,27,0.852,6,37,19,14,7,19,22
1640,11/27/2015,Home,W,38,0.521,11,0.55,29,37,0.784,10,49,21,5,6,22,21
1740,11/29/2015,Away,W,43,0.453,7,0.28,23,36,0.639,17,39,16,16,2,8,19
1840,11/30/2015,Away,L,35,0.398,11,0.407,24,28,0.857,16,45,19,11,7,16,27
1940,12/2/2015,Home,W,36,0.414,8,0.296,28,39,0.718,9,42,20,9,7,10,23
2040,12/4/2015,Away,W,39,0.464,12,0.462,10,18,0.556,15,45,20,12,5,18,22
2159,12/5/2015,Home,W,36,0.462,16,0.471,32,43,0.744,13,43,25,9,5,17,18
2242,12/8/2015,Away,L,39,0.476,15,0.429,12,17,0.706,10,36,26,20,3,23,15
2340,12/9/2015,Away,W,40,0.482,12,0.364,17,25,0.68,6,42,23,8,4,19,23
2440,12/12/2015,Home,W,47,0.522,15,0.455,17,28,0.607,15,52,32,16,7,16,15
2540,12/14/2015,Away,L,41,0.471,18,0.45,8,11,0.727,5,26,26,14,1,11,22
2640,12/15/2015,Away,L,34,0.415,12,0.308,17,23,0.739,7,36,22,17,3,21,28
2740,12/17/2015,Away,W,34,0.386,12,0.387,27,42,0.643,23,54,22,9,8,13,17
2840,12/19/2015,Home,W,34,0.447,8,0.32,31,49,0.633,13,55,22,7,7,15,29
2940,12/21/2015,Home,W,33,0.465,7,0.25,29,41,0.707,9,49,18,3,4,19,33
3040,12/23/2015,Away,L,41,0.494,7,0.241,12,17,0.706,9,36,19,5,6,11,18
3159,12/25/2015,Home,W,32,0.432,7,0.467,17,26,0.654,8,42,23,8,2,17,17
3242,12/26/2015,Away,L,38,0.452,15,0.455,17,20,0.85,10,35,21,8,3,10,20
3340,12/29/2015,Home,L,39,0.542,11,0.55,26,39,0.667,7,46,23,6,4,19,21
3440,12/31/2015,Home,L,36,0.462,12,0.4,26,29,0.897,4,33,21,13,5,15,22
3540,1/2/2016,Away,L,37,0.5,9,0.409,20,33,0.606,8,37,26,7,4,15,20
3640,1/4/2016,Away,W,33,0.485,11,0.423,16,21,0.762,6,34,17,8,2,16,16
3740,1/7/2016,Home,W,39,0.52,7,0.304,18,26,0.692,11,41,15,11,3,16,16
3840,1/10/2016,Home,W,39,0.438,14,0.368,15,23,0.652,10,49,24,11,3,22,21
3940,1/12/2016,Away,W,33,0.429,18,0.514,23,27,0.852,18,42,21,10,4,14,19
4040,1/13/2016,Home,W,37,0.493,7,0.233,26,38,0.684,8,39,19,11,3,16,19
4159,1/15/2016,Home,L,26,0.351,6,0.24,19,29,0.655,10,40,15,10,6,18,20
4242,1/17/2016,Away,W,44,0.484,6,0.286,18,24,0.75,11,51,21,10,5,13,19
4340,1/18/2016,Away,L,44,0.5,11,0.344,33,52,0.635,16,52,31,8,5,14,28
4440,1/20/2016,Home,L,43,0.453,12,0.5,16,18,0.889,11,48,21,7,3,13,41
4540,1/22/2016,Home,W,38,0.404,15,0.341,11,16,0.688,15,42,27,10,10,11,21
4640,1/24/2016,Home,W,43,0.483,15,0.341,14,21,0.667,9,40,27,9,7,7,21
4740,1/25/2016,Away,W,38,0.475,19,0.475,17,21,0.81,7,38,22,7,5,13,20
4840,1/27/2016,Away,L,28,0.384,8,0.267,35,52,0.673,12,40,14,7,11,15,22
4940,1/29/2016,Away,L,36,0.379,9,0.231,27,43,0.628,11,40,23,14,7,10,21
5040,1/30/2016,Home,L,41,0.477,17,0.486,23,33,0.697,10,37,24,8,3,10,23
5159,2/2/2016,Home,W,44,0.524,16,0.457,11,16,0.688,3,34,30,9,6,11,19
5242,2/4/2016,Away,W,37,0.43,15,0.357,22,32,0.688,18,49,24,16,5,16,23
5340,2/6/2016,Home,L,25,0.325,7,0.194,22,30,0.733,12,43,13,13,4,23,21
5440,2/9/2016,Away,L,37,0.425,13,0.394,23,35,0.657,13,43,24,8,4,12,22
5540,2/10/2016,Away,L,37,0.481,11,0.324,18,34,0.529,8,40,23,6,3,20,22
5640,2/19/2016,Away,W,37,0.474,7,0.292,35,56,0.625,13,51,20,16,4,20,32
5740,2/23/2016,Away,L,36,0.414,11,0.324,31,41,0.756,11,35,17,15,4,14,28
5840,2/25/2016,Away,W,44,0.537,10,0.345,21,35,0.6,12,46,26,14,5,16,25
5940,2/27/2016,Home,L,35,0.417,8,0.32,16,22,0.727,9,39,19,5,4,14,27
6040,2/29/2016,Away,L,41,0.471,15,0.417,24,35,0.686,16,41,30,12,1,16,24
6159,3/2/2016,Home,W,36,0.444,3,0.086,25,38,0.658,8,51,20,15,9,21,14
6242,3/5/2016,Away,L,35,0.402,9,0.257,21,30,0.7,11,40,22,17,3,18,27
6340,3/6/2016,Away,W,38,0.487,13,0.448,24,37,0.649,8,37,27,9,4,10,21
6440,3/9/2016,Away,W,38,0.442,11,0.333,31,41,0.756,17,45,22,14,5,13,24
6540,3/11/2016,Away,W,40,0.455,5,0.192,17,25,0.68,15,50,19,8,3,17,21
6640,3/12/2016,Away,L,43,0.462,5,0.192,18,28,0.643,14,40,21,8,5,9,20
6740,3/14/2016,Home,W,46,0.541,16,0.485,22,34,0.647,8,53,29,13,14,13,22
6840,3/16/2016,Home,L,40,0.488,9,0.36,17,24,0.708,13,39,23,5,3,15,25
6940,3/18/2016,Home,W,48,0.565,11,0.379,9,14,0.643,13,42,31,9,7,17,19
7040,3/19/2016,Away,L,33,0.393,5,0.217,26,31,0.839,15,51,15,11,3,17,17
7159,3/22/2016,Away,L,40,0.435,13,0.351,14,17,0.824,13,47,26,9,3,15,27
7242,3/23/2016,Home,L,33,0.446,9,0.391,12,22,0.545,4,32,22,13,9,14,21
7340,3/25/2016,Home,W,42,0.519,12,0.545,16,35,0.457,13,48,25,3,11,16,23
7440,3/27/2016,Away,L,38,0.447,7,0.212,18,27,0.667,11,44,17,7,3,14,18
7540,3/29/2016,Away,W,38,0.481,9,0.36,21,42,0.5,14,55,23,7,5,14,24
7640,3/31/2016,Home,L,36,0.4,9,0.36,19,22,0.864,13,45,19,5,6,9,19
7740,4/3/2016,Home,W,41,0.402,13,0.31,23,26,0.885,22,45,24,11,5,9,24
7840,4/6/2016,Away,L,34,0.436,6,0.3,12,18,0.667,12,41,19,6,4,15,17
7940,4/7/2016,Home,L,42,0.568,14,0.424,17,28,0.607,5,26,26,13,12,18,24
8040,4/10/2016,Home,W,50,0.51,17,0.415,13,18,0.722,16,48,30,11,5,13,15
8141,4/11/2016,Away,W,48,0.558,15,0.5,18,26,0.692,8,43,28,12,5,17,23
8240,4/13/2016,Home,W,47,0.485,10,0.286,12,19,0.632,14,55,33,11,7,14,15
1160,10/28/2015,Away,L,32,0.372,9,0.391,26,31,0.839,8,40,23,14,3,13,30
2160,10/29/2015,Home,L,37,0.474,12,0.4,17,24,0.708,10,38,23,7,4,20,22
3160,10/31/2015,Home,L,28,0.4,4,0.235,16,21,0.762,7,34,10,8,7,24,19
4160,11/3/2015,Away,W,38,0.432,7,0.304,11,12,0.917,12,42,21,15,5,15,19
5160,11/4/2015,Home,W,35,0.385,8,0.348,22,29,0.759,21,53,18,10,1,14,20
6160,11/6/2015,Home,W,36,0.45,5,0.333,13,24,0.542,9,43,21,4,5,12,15
7160,11/8/2015,Away,L,39,0.433,6,0.333,13,19,0.684,12,47,22,5,4,7,20
860,11/9/2015,Home,W,34,0.442,11,0.44,18,22,0.818,6,42,25,12,4,18,16
941,11/11/2015,Away,W,38,0.481,6,0.353,20,31,0.645,10,41,20,9,6,18,28
1041,11/13/2015,Home,W,41,0.477,10,0.4,15,23,0.652,12,40,23,9,5,11,9
1161,11/16/2015,Away,L,35,0.402,9,0.429,16,24,0.667,11,50,19,4,5,12,21
1243,11/18/2015,Away,W,42,0.457,12,0.444,16,20,0.8,16,48,28,18,8,18,17
1341,11/21/2015,Home,W,47,0.516,15,0.5,14,23,0.609,11,42,28,15,5,14,13
1441,11/24/2015,Away,W,44,0.55,19,0.731,16,23,0.696,7,41,25,11,0,20,18
1541,11/27/2015,Home,W,37,0.425,8,0.286,22,29,0.759,8,51,18,8,4,13,18
1641,11/29/2015,Away,W,34,0.41,9,0.333,30,37,0.811,9,50,17,4,5,15,18
1741,12/2/2015,Away,W,32,0.421,7,0.35,32,39,0.821,9,47,16,7,6,14,26
1841,12/3/2015,Away,L,38,0.432,13,0.433,22,24,0.917,15,41,18,4,3,12,17
1941,12/5/2015,Away,L,40,0.43,12,0.414,27,34,0.794,12,44,17,10,2,15,34
2041,12/8/2015,Home,L,44,0.44,14,0.424,21,26,0.808,16,44,23,8,3,16,18
2161,12/11/2015,Home,W,36,0.419,6,0.214,18,20,0.9,7,45,22,13,6,12,13
2243,12/12/2015,Away,L,41,0.5,3,0.188,11,18,0.611,5,33,17,7,2,16,16
2341,12/14/2015,Home,W,41,0.477,10,0.455,14,16,0.875,10,44,14,8,3,14,21
2441,12/16/2015,Home,W,43,0.483,11,0.379,10,17,0.588,5,47,28,9,4,8,17
2541,12/18/2015,Home,W,37,0.416,7,0.25,23,26,0.885,14,52,17,4,4,11,15
2641,12/19/2015,Away,L,30,0.39,5,0.179,19,25,0.76,13,45,12,8,2,17,20
2741,12/21/2015,Away,L,38,0.422,7,0.368,9,15,0.6,13,48,21,5,3,14,15
2841,12/23/2015,Home,L,41,0.461,12,0.375,12,20,0.6,6,38,20,14,4,11,16
2941,12/26/2015,Away,W,40,0.5,9,0.346,13,14,0.929,10,39,25,10,2,21,13
3041,12/28/2015,Home,W,38,0.437,7,0.269,10,18,0.556,11,40,9,16,3,14,20
3161,12/30/2015,Away,L,37,0.381,7,0.318,19,24,0.792,16,46,18,14,7,12,21
3243,12/31/2015,Home,L,41,0.5,13,0.433,21,26,0.808,7,35,27,9,6,19,25
3341,1/2/2016,Home,W,33,0.452,7,0.389,21,29,0.724,6,47,11,7,9,13,22
3441,1/4/2016,Away,L,37,0.394,8,0.286,18,25,0.72,14,55,18,4,3,10,26
3541,1/6/2016,Away,W,32,0.421,6,0.273,25,29,0.862,9,42,19,11,6,16,18
3641,1/8/2016,Away,W,36,0.444,5,0.238,14,19,0.737,14,54,21,7,7,24,17
3741,1/10/2016,Away,L,43,0.478,9,0.29,8,10,0.8,5,39,33,12,5,18,21
3841,1/12/2016,Home,W,41,0.519,10,0.417,24,31,0.774,8,41,25,13,5,13,21
3941,1/13/2016,Away,L,37,0.407,5,0.167,15,20,0.75,13,48,18,12,3,17,20
4041,1/15/2016,Home,L,38,0.475,3,0.176,25,32,0.781,6,35,19,9,3,13,12
4161,1/17/2016,Away,L,48,0.585,9,0.45,21,30,0.7,9,33,27,10,6,15,29
4243,1/19/2016,Away,W,34,0.41,4,0.2,25,34,0.735,10,46,14,16,6,14,23
4341,1/22/2016,Away,L,44,0.463,3,0.176,19,27,0.704,15,44,22,11,4,13,20
4441,1/23/2016,Away,L,36,0.419,7,0.368,18,25,0.72,9,41,18,7,10,10,26
4541,1/26/2016,Home,L,35,0.422,5,0.313,14,24,0.583,12,48,18,7,2,17,17
4641,1/28/2016,Home,W,38,0.487,9,0.6,26,30,0.867,10,49,20,10,8,16,17
4741,1/30/2016,Home,W,44,0.44,9,0.333,12,16,0.75,14,49,26,6,10,15,22
4841,2/1/2016,Home,L,43,0.426,8,0.296,12,14,0.857,17,44,24,11,7,16,23
4941,2/3/2016,Away,W,44,0.5,12,0.5,14,17,0.824,10,44,23,11,5,15,20
5041,2/5/2016,Away,L,38,0.418,13,0.419,7,9,0.778,19,53,23,6,4,19,18
5161,2/6/2016,Home,W,41,0.539,6,0.545,24,29,0.828,8,41,21,7,1,16,25
5243,2/8/2016,Home,W,31,0.397,4,0.148,23,33,0.697,8,53,13,8,5,16,21
5341,2/10/2016,Home,L,40,0.435,4,0.222,11,15,0.733,12,39,19,7,4,11,14
5441,2/19/2016,Away,W,39,0.443,9,0.409,14,22,0.636,10,45,27,8,8,11,14
5541,2/21/2016,Away,W,41,0.5,9,0.375,14,21,0.667,5,44,26,7,6,21,25
5641,2/22/2016,Away,L,36,0.391,5,0.333,16,25,0.64,7,45,17,8,6,12,26
5741,2/24/2016,Home,W,46,0.505,3,0.2,13,16,0.813,9,43,22,8,4,8,19
5841,2/26/2016,Home,L,35,0.412,4,0.211,21,24,0.875,10,52,19,8,3,14,20
5941,2/28/2016,Home,L,40,0.43,3,0.214,19,25,0.76,19,52,21,7,5,9,17
6041,2/29/2016,Away,L,37,0.463,8,0.444,14,15,0.933,9,36,23,8,11,11,23
6161,3/2/2016,Away,W,38,0.475,10,0.5,18,26,0.692,12,49,28,7,6,14,23
6243,3/4/2016,Away,L,37,0.411,9,0.321,18,21,0.857,12,46,23,10,4,10,24
6341,3/5/2016,Away,W,37,0.446,7,0.333,19,20,0.95,10,42,14,8,4,12,28
6441,3/7/2016,Home,W,32,0.41,7,0.438,28,30,0.933,8,48,19,5,7,9,18
6541,3/12/2016,Away,W,38,0.469,9,0.321,27,29,0.931,9,42,24,10,6,14,25
6641,3/13/2016,Away,L,33,0.379,5,0.208,4,7,0.571,7,38,24,9,5,16,14
6741,3/15/2016,Home,W,39,0.464,5,0.417,20,28,0.714,11,45,18,9,7,13,18
6841,3/17/2016,Home,L,35,0.385,8,0.286,16,23,0.696,9,48,21,9,7,14,32
6941,3/19/2016,Home,L,40,0.482,9,0.409,22,30,0.733,8,34,28,11,2,12,18
7041,3/21/2016,Home,W,35,0.432,10,0.385,11,13,0.846,7,45,18,7,5,12,20
7161,3/24/2016,Home,W,36,0.456,7,0.35,13,15,0.867,3,44,26,10,6,13,12
7243,3/26/2016,Away,L,37,0.481,11,0.458,25,30,0.833,6,31,24,15,4,19,26
7341,3/27/2016,Home,W,41,0.471,9,0.346,13,20,0.65,15,50,25,9,6,13,23
7441,3/29/2016,Home,L,39,0.433,3,0.158,15,17,0.882,13,44,20,9,6,11,16
7541,3/31/2016,Home,L,36,0.419,7,0.368,15,21,0.714,17,49,18,11,4,19,18
7641,4/2/2016,Away,W,44,0.524,8,0.348,19,23,0.826,6,48,27,9,4,13,24
7741,4/3/2016,Away,W,34,0.42,7,0.318,17,20,0.85,7,53,17,5,3,16,18
7841,4/6/2016,Home,W,45,0.563,16,0.516,17,22,0.773,9,38,25,9,1,14,24
7941,4/8/2016,Away,L,37,0.446,8,0.296,16,20,0.8,9,33,22,7,7,9,28
8041,4/10/2016,Home,W,48,0.558,11,0.407,22,27,0.815,14,58,34,10,4,20,22
8142,4/12/2016,Home,W,41,0.513,6,0.316,14,20,0.7,8,41,26,10,3,13,10
8241,4/13/2016,Away,W,39,0.433,11,0.458,8,10,0.8,12,48,28,8,3,17,14
1162,10/28/2015,Away,W,42,0.525,6,0.316,21,31,0.677,6,42,20,8,9,15,19
2162,10/29/2015,Home,W,38,0.437,8,0.258,20,33,0.606,8,53,21,6,8,8,17
3162,10/31/2015,Home,W,39,0.513,4,0.235,32,46,0.696,6,41,25,4,9,17,22
4162,11/2/2015,Home,W,37,0.457,8,0.308,20,23,0.87,3,46,20,4,5,11,18
5162,11/4/2015,Away,L,43,0.489,8,0.364,14,22,0.636,10,41,24,6,4,11,26
6162,11/7/2015,Home,L,42,0.477,4,0.182,17,25,0.68,11,41,29,8,5,12,23
7162,11/9/2015,Home,W,28,0.412,5,0.263,33,37,0.892,8,40,14,5,8,18,20
861,11/11/2015,Away,L,37,0.43,12,0.444,22,33,0.667,13,41,21,4,2,10,24
942,11/12/2015,Away,L,40,0.444,9,0.346,15,28,0.536,12,37,17,13,3,14,17
1042,11/14/2015,Home,W,37,0.468,7,0.368,20,26,0.769,11,42,23,6,4,13,23
1163,11/19/2015,Home,L,44,0.5,13,0.448,16,24,0.667,9,35,21,11,2,10,25
1244,11/20/2015,Away,L,38,0.442,7,0.292,8,16,0.5,10,42,24,6,5,13,24
1342,11/22/2015,Home,L,29,0.392,7,0.219,15,20,0.75,12,42,21,9,9,19,30
1442,11/24/2015,Away,W,37,0.468,8,0.4,29,47,0.617,11,43,24,10,8,7,25
1542,11/25/2015,Home,L,38,0.507,4,0.333,11,17,0.647,11,35,18,11,7,19,22
1642,11/27/2015,Home,W,40,0.482,7,0.368,24,30,0.8,5,49,27,6,7,13,20
1742,11/29/2015,Home,W,39,0.52,8,0.364,21,33,0.636,7,39,24,3,5,13,21
1842,11/30/2015,Home,W,33,0.388,8,0.421,28,56,0.5,18,55,26,7,5,10,22
1942,12/2/2015,Home,L,30,0.38,6,0.222,25,39,0.641,10,40,19,4,2,15,31
2042,12/5/2015,Home,W,37,0.451,12,0.387,17,25,0.68,10,45,25,5,2,14,15
2163,12/7/2015,Away,W,38,0.442,8,0.32,26,29,0.897,13,43,21,10,9,17,26
2244,12/9/2015,Away,W,38,0.469,12,0.429,21,36,0.583,12,51,27,7,8,14,16
2342,12/10/2015,Away,L,30,0.341,10,0.455,10,12,0.833,15,52,22,4,4,13,15
2442,12/12/2015,Away,W,43,0.5,8,0.333,11,18,0.611,7,40,28,12,0,12,21
2542,12/14/2015,Away,W,44,0.454,6,0.316,11,15,0.733,10,39,29,9,4,10,22
2642,12/16/2015,Home,W,36,0.48,11,0.524,20,24,0.833,10,40,25,7,4,14,10
2742,12/18/2015,Away,L,36,0.5,10,0.417,25,40,0.625,6,37,23,6,8,10,22
2842,12/19/2015,Away,L,34,0.395,11,0.289,18,29,0.621,7,38,21,10,6,12,36
2942,12/21/2015,Home,L,41,0.471,7,0.318,10,14,0.714,10,45,21,7,3,13,15
3042,12/25/2015,Away,W,38,0.447,10,0.385,8,11,0.727,8,45,22,10,3,16,20
3163,12/26/2015,Away,W,38,0.481,13,0.5,20,24,0.833,7,34,24,9,6,12,23
3244,12/28/2015,Away,W,41,0.526,7,0.304,19,25,0.76,3,37,23,11,4,16,18
3342,12/30/2015,Away,W,37,0.521,15,0.5,33,41,0.805,8,39,27,7,7,12,26
3442,12/31/2015,Away,W,35,0.389,10,0.294,15,19,0.789,13,47,24,8,6,12,14
3542,1/2/2016,Home,W,49,0.605,12,0.522,20,25,0.8,6,47,28,7,6,14,17
3642,1/6/2016,Away,W,42,0.506,11,0.478,14,17,0.824,10,42,24,7,6,10,22
3742,1/9/2016,Home,W,40,0.44,8,0.258,9,10,0.9,13,47,19,6,9,9,19
3842,1/10/2016,Home,W,42,0.472,12,0.333,18,34,0.529,8,47,26,8,3,14,24
3942,1/13/2016,Home,W,40,0.426,11,0.44,13,16,0.813,10,43,26,18,5,7,25
4042,1/16/2016,Home,L,38,0.396,13,0.333,14,19,0.737,14,46,24,6,4,11,24
4163,1/18/2016,Home,W,47,0.516,22,0.595,24,33,0.727,9,41,28,10,6,12,30
4244,1/21/2016,Away,L,36,0.45,6,0.24,24,36,0.667,8,35,19,9,3,9,21
4342,1/22/2016,Away,W,43,0.566,13,0.565,17,24,0.708,3,36,27,10,3,9,17
4442,1/24/2016,Away,L,34,0.447,8,0.308,18,30,0.6,7,34,21,6,3,13,28
4542,1/26/2016,Away,W,32,0.41,15,0.405,12,24,0.5,9,44,16,9,5,15,20
